Ticker,Return [%],WinRate [%],MaxDD [%],Trades
IGMS,0.0,0.0,-0.0,0
IGOV,0.0,0.0,-0.0,0
IGR,0.0,0.0,-0.0,0
IGSB,0.0,0.0,-0.0,0
IH,0.0,0.0,-0.0,0
IHD,0.0,0.0,-0.0,0
IHG,0.0,0.0,-0.0,0
IHRT,0.0,0.0,-0.0,0
IHS,0.0,0.0,-0.0,0
IHYF,0.0,0.0,-0.0,0
IIF,0.0,0.0,-0.0,0
III,0.0,0.0,-0.0,0
IIIN,0.0,0.0,-0.0,0
IIIV,0.0,0.0,-0.0,0
IIM,0.0,0.0,-0.0,0
IINN,0.0,0.0,-0.0,0
IINNW,0.0,0.0,-0.0,0
IIPR,0.0,0.0,-0.0,0
IIPR$A,0.0,0.0,0.0,0
IJT,0.0,0.0,-0.0,0
IKNA,0.0,0.0,-0.0,0
IKT,0.0,0.0,-0.0,0
ILAG,0.0,0.0,-0.0,0
ILIT,0.0,0.0,-0.0,0
ILLR,0.0,0.0,-0.0,0
ILLRW,0.0,0.0,0.0,0
ILMN,0.0,0.0,-0.0,0
ILPT,0.0,0.0,-0.0,0
IMAB,0.0,0.0,-0.0,0
IMAX,0.0,0.0,-0.0,0
IMCC,0.0,0.0,-0.0,0
IMCR,0.0,0.0,-0.0,0
IMCV,0.0,0.0,-0.0,0
IMDX,0.0,0.0,-0.0,0
IMG,0.0,0.0,-0.0,0
IMKTA,0.0,0.0,-0.0,0
IMMP,0.0,0.0,-0.0,0
IMMR,0.0,0.0,-0.0,0
IMMX,0.0,0.0,-0.0,0
IMNM,0.0,0.0,-0.0,0
IMNN,0.0,0.0,-0.0,0
IMOM,0.0,0.0,-0.0,0
IMOS,0.0,0.0,-0.0,0
IMPP,0.0,0.0,-0.0,0
IMPPP,0.0,0.0,-0.0,0
IMRN,0.0,0.0,-0.0,0
IMRX,0.0,0.0,-0.0,0
IMTE,0.0,0.0,-0.0,0
IMTX,0.0,0.0,-0.0,0
IMUX,0.0,0.0,-0.0,0
IMVT,0.0,0.0,-0.0,0
IMXI,0.0,0.0,-0.0,0
INAB,0.0,0.0,-0.0,0
INACU,0.0,0.0,0.0,0
INBK,0.0,0.0,-0.0,0
INBKZ,0.0,0.0,-0.0,0
INBS,0.0,0.0,-0.0,0
INBX,0.0,0.0,0.0,0
INCR,0.0,0.0,-0.0,0
INCY,0.0,0.0,-0.0,0
INDB,0.0,0.0,-0.0,0
INDH,0.0,0.0,0.0,0
INDI,0.0,0.0,-0.0,0
INDP,0.0,0.0,-0.0,0
INDV,0.0,0.0,-0.0,0
INDY,0.0,0.0,-0.0,0
INEO,0.0,0.0,0.0,0
INFA,0.0,0.0,-0.0,0
INFR,0.0,0.0,-0.0,0
INFY,0.0,0.0,-0.0,0
ING,0.0,0.0,-0.0,0
INGM,0.0,0.0,0.0,0
INGN,0.0,0.0,-0.0,0
INGR,0.0,0.0,-0.0,0
INHD,0.0,0.0,-0.0,0
INKT,0.0,0.0,-0.0,0
INLF,0.0,0.0,0.0,0
INM,0.0,0.0,-0.0,0
INMB,0.0,0.0,-0.0,0
INMD,0.0,0.0,-0.0,0
INN,0.0,0.0,-0.0,0
INN$E,0.0,0.0,0.0,0
INN$F,0.0,0.0,0.0,0
INNV,0.0,0.0,-0.0,0
INO,0.0,0.0,-0.0,0
INOD,0.0,0.0,-0.0,0
INR,0.0,0.0,0.0,0
INRO,0.0,0.0,-0.0,0
INSE,0.0,0.0,-0.0,0
INSG,0.0,0.0,-0.0,0
INSM,0.0,0.0,-0.0,0
INSP,0.0,0.0,-0.0,0
INSW,0.0,0.0,-0.0,0
INTA,0.0,0.0,-0.0,0
INTC,0.0,0.0,-0.0,0
INTG,0.0,0.0,-0.0,0
INTJ,0.0,0.0,-0.0,0
INTR,0.0,0.0,-0.0,0
INTS,0.0,0.0,-0.0,0
INTU,0.0,0.0,-0.0,0
INTW,0.0,0.0,0.0,0
INTZ,0.0,0.0,-0.0,0
INV,0.0,0.0,-0.0,0
INVA,0.0,0.0,-0.0,0
INVE,0.0,0.0,-0.0,0
INVH,0.0,0.0,-0.0,0
INVX,0.0,0.0,-0.0,0
INVZ,0.0,0.0,-0.0,0
INVZW,0.0,0.0,0.0,0
IOBT,0.0,0.0,-0.0,0
IONL,0.0,0.0,0.0,0
IONQ,0.0,0.0,-0.0,0
IONQ.W,0.0,0.0,0.0,0
IONR,0.0,0.0,-0.0,0
IONS,0.0,0.0,-0.0,0
IONX,0.0,0.0,0.0,0
IONZ,0.0,0.0,0.0,0
IOSP,0.0,0.0,-0.0,0
IOT,0.0,0.0,-0.0,0
IOTR,0.0,0.0,0.0,0
IOVA,0.0,0.0,-0.0,0
IP,0.0,0.0,-0.0,0
IPA,0.0,0.0,-0.0,0
IPAR,0.0,0.0,-0.0,0
IPB,0.0,0.0,-0.0,0
IPCX,0.0,0.0,0.0,0
IPCXR,0.0,0.0,0.0,0
IPCXU,0.0,0.0,0.0,0
IPDN,0.0,0.0,-0.0,0
IPG,0.0,0.0,-0.0,0
IPGP,0.0,0.0,-0.0,0
IPHA,0.0,0.0,-0.0,0
IPI,0.0,0.0,-0.0,0
IPKW,0.0,0.0,-0.0,0
IPM,0.0,0.0,-0.0,0
IPOD,0.0,0.0,0.0,0
IPODU,0.0,0.0,0.0,0
IPODW,0.0,0.0,0.0,0
IPSC,0.0,0.0,-0.0,0
IPW,0.0,0.0,-0.0,0
IPWR,0.0,0.0,-0.0,0
IPX,0.0,0.0,-0.0,0
IQ,0.0,0.0,-0.0,0
IQI,0.0,0.0,-0.0,0
IQQQ,0.0,0.0,-0.0,0
IQST,0.0,0.0,-0.0,0
IQV,0.0,0.0,-0.0,0
IR,0.0,0.0,-0.0,0
IRBT,0.0,0.0,-0.0,0
IRD,0.0,0.0,-0.0,0
IRDM,0.0,0.0,-0.0,0
IREN,0.0,0.0,-0.0,0
IRIX,0.0,0.0,-0.0,0
IRM,0.0,0.0,-0.0,0
IRMD,0.0,0.0,-0.0,0
IROH,0.0,0.0,-0.0,0
IROHR,0.0,0.0,0.0,0
IROHU,0.0,0.0,-0.0,0
IROHW,0.0,0.0,0.0,0
IRON,0.0,0.0,-0.0,0
IROQ,0.0,0.0,-0.0,0
IRS,0.0,0.0,-0.0,0
IRS.W,0.0,0.0,0.0,0
IRT,0.0,0.0,-0.0,0
IRTC,0.0,0.0,-0.0,0
IRWD,0.0,0.0,-0.0,0
ISBA,0.0,0.0,-0.0,0
ISD,0.0,0.0,-0.0,0
ISHG,0.0,0.0,-0.0,0
ISHP,0.0,0.0,-0.0,0
ISPC,0.0,0.0,-0.0,0
ISPO,0.0,0.0,-0.0,0
ISPOW,0.0,0.0,-0.0,0
ISPR,0.0,0.0,-0.0,0
ISRG,0.0,0.0,-0.0,0
ISRL,0.0,0.0,-0.0,0
ISRLU,0.0,0.0,-0.0,0
ISRLW,0.0,0.0,0.0,0
ISSC,0.0,0.0,-0.0,0
ISTB,0.0,0.0,-0.0,0
ISTR,0.0,0.0,-0.0,0
IT,0.0,0.0,-0.0,0
ITGR,0.0,0.0,-0.0,0
ITIC,0.0,0.0,-0.0,0
ITOS,0.0,0.0,-0.0,0
ITRI,0.0,0.0,-0.0,0
ITRM,0.0,0.0,-0.0,0
ITRN,0.0,0.0,-0.0,0
ITT,0.0,0.0,-0.0,0
ITUB,0.0,0.0,-0.0,0
ITW,0.0,0.0,-0.0,0
IUS,0.0,0.0,-0.0,0
IUSB,0.0,0.0,-0.0,0
IUSG,0.0,0.0,-0.0,0
IUSV,0.0,0.0,-0.0,0
IVA,0.0,0.0,-0.0,0
IVAL,0.0,0.0,-0.0,0
IVDA,0.0,0.0,-0.0,0
IVDAW,0.0,0.0,0.0,0
IVEG,0.0,0.0,-0.0,0
IVF,0.0,0.0,-0.0,0
IVP,0.0,0.0,-0.0,0
IVR,0.0,0.0,-0.0,0
IVR$C,0.0,0.0,0.0,0
IVT,0.0,0.0,-0.0,0
IVVD,0.0,0.0,-0.0,0
IVZ,0.0,0.0,-0.0,0
IWTR,0.0,0.0,-0.0,0
IX,0.0,0.0,-0.0,0
IXHL,0.0,0.0,-0.0,0
IXUS,0.0,0.0,-0.0,0
IZEA,0.0,0.0,-0.0,0
IZM,0.0,0.0,-0.0,0
J,0.0,0.0,-0.0,0
JACK,0.0,0.0,-0.0,0
JACS,0.0,0.0,0.0,0
JACS.R,0.0,0.0,0.0,0
JACS.U,0.0,0.0,0.0,0
JAGX,0.0,0.0,-0.0,0
JAKK,0.0,0.0,-0.0,0
JAMF,0.0,0.0,-0.0,0
JANX,0.0,0.0,-0.0,0
JAPN,0.0,0.0,0.0,0
JAZZ,0.0,0.0,-0.0,0
JBDI,0.0,0.0,0.0,0
JBGS,0.0,0.0,-0.0,0
JBHT,0.0,0.0,-0.0,0
JBI,0.0,0.0,-0.0,0
JBIO,0.0,0.0,-0.0,0
JBK,0.0,0.0,-0.0,0
JBL,0.0,0.0,-0.0,0
JBLU,0.0,0.0,-0.0,0
JBND,0.0,0.0,-0.0,0
JBS,0.0,0.0,0.0,0
JBSS,0.0,0.0,-0.0,0
JBTM,0.0,0.0,-0.0,0
JCAP,0.0,0.0,0.0,0
JCE,0.0,0.0,-0.0,0
JCI,0.0,0.0,-0.0,0
JCSE,0.0,0.0,-0.0,0
JCTC,0.0,0.0,-0.0,0
JD,0.0,0.0,-0.0,0
JDOC,0.0,0.0,-0.0,0
JDZG,0.0,0.0,0.0,0
JEF,0.0,0.0,-0.0,0
JELD,0.0,0.0,-0.0,0
JEM,0.0,0.0,0.0,0
JENA.U,0.0,0.0,0.0,0
JEPQ,0.0,0.0,-0.0,0
JEQ,0.0,0.0,-0.0,0
JFB,0.0,0.0,0.0,0
JFBR,0.0,0.0,-0.0,0
JFBRW,0.0,0.0,0.0,0
JFIN,0.0,0.0,-0.0,0
JFR,0.0,0.0,-0.0,0
JFU,0.0,0.0,-0.0,0
JG,0.0,0.0,-0.0,0
JGH,0.0,0.0,-0.0,0
JGLO,0.0,0.0,-0.0,0
JHG,0.0,0.0,-0.0,0
JHI,0.0,0.0,-0.0,0
JHS,0.0,0.0,-0.0,0
JHX,0.0,0.0,-0.0,0
JILL,0.0,0.0,-0.0,0
JIVE,0.0,0.0,-0.0,0
JJSF,0.0,0.0,-0.0,0
JKHY,0.0,0.0,-0.0,0
JKS,0.0,0.0,-0.0,0
JL,0.0,0.0,-0.0,0
JLHL,0.0,0.0,0.0,0
JLL,0.0,0.0,-0.0,0
JLS,0.0,0.0,-0.0,0
JMIA,0.0,0.0,-0.0,0
JMID,0.0,0.0,0.0,0
JMM,0.0,0.0,-0.0,0
JMSB,0.0,0.0,-0.0,0
JNJ,0.0,0.0,-0.0,0
JOBY,0.0,0.0,-0.0,0
JOBY.W,0.0,0.0,0.0,0
JOE,0.0,0.0,-0.0,0
JOF,0.0,0.0,-0.0,0
JOUT,0.0,0.0,-0.0,0
JOYY,0.0,0.0,-0.0,0
JPC,0.0,0.0,-0.0,0
JPEF,0.0,0.0,-0.0,0
JPI,0.0,0.0,-0.0,0
JPM,0.0,0.0,-0.0,0
JPM$C,0.0,0.0,0.0,0
JPM$D,0.0,0.0,0.0,0
JPM$J,0.0,0.0,0.0,0
JPM$K,0.0,0.0,0.0,0
JPM$L,0.0,0.0,0.0,0
JPM$M,0.0,0.0,0.0,0
JPY,0.0,0.0,0.0,0
JQC,0.0,0.0,-0.0,0
JRI,0.0,0.0,-0.0,0
JRS,0.0,0.0,-0.0,0
JRSH,0.0,0.0,-0.0,0
JRVR,0.0,0.0,-0.0,0
JSM,0.0,0.0,-0.0,0
JSMD,0.0,0.0,-0.0,0
JSML,0.0,0.0,-0.0,0
JSPR,0.0,0.0,-0.0,0
JSPRW,0.0,0.0,0.0,0
JTAI,0.0,0.0,-0.0,0
JTEK,0.0,0.0,-0.0,0
JUNS,0.0,0.0,0.0,0
JVA,0.0,0.0,-0.0,0
JWEL,0.0,0.0,-0.0,0
JXG,0.0,0.0,-0.0,0
JXN,0.0,0.0,-0.0,0
JXN$A,0.0,0.0,0.0,0
JYD,0.0,0.0,-0.0,0
JYNT,0.0,0.0,-0.0,0
JZ,0.0,0.0,-0.0,0
JZXN,0.0,0.0,-0.0,0
K,0.0,0.0,-0.0,0
KAI,0.0,0.0,-0.0,0
KALA,0.0,0.0,-0.0,0
KALU,0.0,0.0,-0.0,0
KALV,0.0,0.0,-0.0,0
KAR,0.0,0.0,-0.0,0
KARO,0.0,0.0,-0.0,0
KAVL,0.0,0.0,-0.0,0
KB,0.0,0.0,-0.0,0
KBAB,0.0,0.0,0.0,0
KBDC,0.0,0.0,0.0,0
KBH,0.0,0.0,-0.0,0
KBR,0.0,0.0,-0.0,0
KBSX,0.0,0.0,-0.0,0
KBWB,0.0,0.0,-0.0,0
KBWD,0.0,0.0,-0.0,0
KBWP,0.0,0.0,-0.0,0
KBWR,0.0,0.0,-0.0,0
KBWY,0.0,0.0,-0.0,0
KC,0.0,0.0,-0.0,0
KCHVU,0.0,0.0,0.0,0
KD,0.0,0.0,-0.0,0
KDP,0.0,0.0,-0.0,0
KE,0.0,0.0,-0.0,0
KEAT,0.0,0.0,-0.0,0
KELYA,0.0,0.0,-0.0,0
KELYB,0.0,0.0,-0.0,0
KEN,0.0,0.0,-0.0,0
KEP,0.0,0.0,-0.0,0
KEQU,0.0,0.0,-0.0,0
KEX,0.0,0.0,-0.0,0
KEY,0.0,0.0,-0.0,0
KEY$I,0.0,0.0,0.0,0
KEY$J,0.0,0.0,0.0,0
KEY$K,0.0,0.0,0.0,0
KEY$L,0.0,0.0,0.0,0
KEYS,0.0,0.0,-0.0,0
KF,0.0,0.0,-0.0,0
KFFB,0.0,0.0,-0.0,0
KFII,0.0,0.0,0.0,0
KFIIR,0.0,0.0,0.0,0
KFIIU,0.0,0.0,0.0,0
KFRC,0.0,0.0,-0.0,0
KFS,0.0,0.0,-0.0,0
KFY,0.0,0.0,-0.0,0
KG,0.0,0.0,-0.0,0
KGC,0.0,0.0,-0.0,0
KGEI,0.0,0.0,-0.0,0
KGS,0.0,0.0,-0.0,0
KHC,0.0,0.0,-0.0,0
KIDS,0.0,0.0,-0.0,0
KIDZ,0.0,0.0,0.0,0
KIDZW,0.0,0.0,0.0,0
KIM,0.0,0.0,-0.0,0
KIM$L,0.0,0.0,0.0,0
KIM$M,0.0,0.0,0.0,0
KIM$N,0.0,0.0,0.0,0
KIND,0.0,0.0,-0.0,0
KINS,0.0,0.0,-0.0,0
KIO,0.0,0.0,-0.0,0
KIRK,0.0,0.0,-0.0,0
KITT,0.0,0.0,-0.0,0
KITTW,0.0,0.0,0.0,0
KKR,0.0,0.0,-0.0,0
KKR$D,0.0,0.0,0.0,0
KKRS,0.0,0.0,-0.0,0
KKRT,0.0,0.0,0.0,0
KLAC,0.0,0.0,-0.0,0
KLC,0.0,0.0,0.0,0
KLG,0.0,0.0,-0.0,0
KLIC,0.0,0.0,-0.0,0
KLRS,0.0,0.0,-0.0,0
KLTO,0.0,0.0,-0.0,0
KLTOW,0.0,0.0,0.0,0
KLTR,0.0,0.0,-0.0,0
KLXE,0.0,0.0,-0.0,0
KMB,0.0,0.0,-0.0,0
KMDA,0.0,0.0,-0.0,0
KMI,0.0,0.0,-0.0,0
KMLI,0.0,0.0,0.0,0
KMPB,0.0,0.0,-0.0,0
KMPR,0.0,0.0,-0.0,0
KMT,0.0,0.0,-0.0,0
KMTS,0.0,0.0,0.0,0
KMX,0.0,0.0,-0.0,0
KN,0.0,0.0,-0.0,0
KNDI,0.0,0.0,-0.0,0
KNF,0.0,0.0,-0.0,0
KNGZ,0.0,0.0,-0.0,0
KNOP,0.0,0.0,-0.0,0
KNSA,0.0,0.0,-0.0,0
KNSL,0.0,0.0,-0.0,0
KNTK,0.0,0.0,-0.0,0
KNX,0.0,0.0,-0.0,0
KO,0.0,0.0,-0.0,0
KOD,0.0,0.0,-0.0,0
KODK,0.0,0.0,-0.0,0
KOF,0.0,0.0,-0.0,0
KOID,0.0,0.0,0.0,0
KOP,0.0,0.0,-0.0,0
KOPN,0.0,0.0,-0.0,0
KORE,0.0,0.0,-0.0,0
KOS,0.0,0.0,-0.0,0
KOSS,0.0,0.0,-0.0,0
KPDD,0.0,0.0,0.0,0
KPLT,0.0,0.0,-0.0,0
KPLTW,0.0,0.0,0.0,0
KPRX,0.0,0.0,-0.0,0
KPTI,0.0,0.0,-0.0,0
KQQQ,0.0,0.0,0.0,0
KR,0.0,0.0,-0.0,0
KRC,0.0,0.0,-0.0,0
KREF,0.0,0.0,-0.0,0
KREF$A,0.0,0.0,0.0,0
KRG,0.0,0.0,-0.0,0
KRKR,0.0,0.0,-0.0,0
KRMA,0.0,0.0,-0.0,0
KRMD,0.0,0.0,-0.0,0
KRMN,0.0,0.0,0.0,0
KRNT,0.0,0.0,-0.0,0
KRNY,0.0,0.0,-0.0,0
KRO,0.0,0.0,-0.0,0
KROP,0.0,0.0,-0.0,0
KROS,0.0,0.0,-0.0,0
KRP,0.0,0.0,-0.0,0
KRRO,0.0,0.0,-0.0,0
KRT,0.0,0.0,-0.0,0
KRUS,0.0,0.0,-0.0,0
KRYS,0.0,0.0,-0.0,0
KSCP,0.0,0.0,-0.0,0
KSPI,0.0,0.0,-0.0,0
KSS,0.0,0.0,-0.0,0
KT,0.0,0.0,-0.0,0
KTB,0.0,0.0,-0.0,0
KTCC,0.0,0.0,-0.0,0
KTF,0.0,0.0,-0.0,0
KTH,0.0,0.0,-0.0,0
KTN,0.0,0.0,-0.0,0
KTOS,0.0,0.0,-0.0,0
KTTA,0.0,0.0,-0.0,0
KTTAW,0.0,0.0,0.0,0
KUKE,0.0,0.0,-0.0,0
KURA,0.0,0.0,-0.0,0
KVAC,0.0,0.0,-0.0,0
KVACU,0.0,0.0,-0.0,0
KVACW,0.0,0.0,0.0,0
KVHI,0.0,0.0,-0.0,0
KVUE,0.0,0.0,-0.0,0
KVYO,0.0,0.0,-0.0,0
KW,0.0,0.0,-0.0,0
KWM,0.0,0.0,0.0,0
KWMWW,0.0,0.0,0.0,0
KWR,0.0,0.0,-0.0,0
KXIN,0.0,0.0,-0.0,0
KYMR,0.0,0.0,-0.0,0
KYN,0.0,0.0,-0.0,0
KYTX,0.0,0.0,-0.0,0
KZIA,0.0,0.0,-0.0,0
KZR,0.0,0.0,-0.0,0
L,0.0,0.0,-0.0,0
LAB,0.0,0.0,-0.0,0
LAC,0.0,0.0,-0.0,0
LAD,0.0,0.0,-0.0,0
LADR,0.0,0.0,-0.0,0
LAES,0.0,0.0,-0.0,0
LAKE,0.0,0.0,-0.0,0
LAMR,0.0,0.0,-0.0,0
LAND,0.0,0.0,-0.0,0
LANDM,0.0,0.0,-0.0,0
LANDO,0.0,0.0,-0.0,0
LANDP,0.0,0.0,-0.0,0
LANV,0.0,0.0,-0.0,0
LANV.W,0.0,0.0,0.0,0
LAR,0.0,0.0,-0.0,0
LARK,0.0,0.0,-0.0,0
LASE,0.0,0.0,-0.0,0
LASR,0.0,0.0,-0.0,0
LAUR,0.0,0.0,-0.0,0
LAW,0.0,0.0,-0.0,0
LAYS,0.0,0.0,0.0,0
LAZ,0.0,0.0,-0.0,0
LAZR,0.0,0.0,-0.0,0
LB,0.0,0.0,0.0,0
LBDAV,0.0,0.0,0.0,0
LBDKV,0.0,0.0,0.0,0
LBGJ,0.0,0.0,0.0,0
LBRDA,0.0,0.0,-0.0,0
LBRDK,0.0,0.0,-0.0,0
LBRDP,0.0,0.0,-0.0,0
LBRT,0.0,0.0,-0.0,0
LBTYA,0.0,0.0,-0.0,0
LBTYB,0.0,0.0,-0.0,0
LBTYK,0.0,0.0,-0.0,0
LC,0.0,0.0,-0.0,0
LCCC,0.0,0.0,0.0,0
LCCCR,0.0,0.0,0.0,0
LCCCU,0.0,0.0,0.0,0
LCDL,0.0,0.0,0.0,0
LCDS,0.0,0.0,0.0,0
LCFY,0.0,0.0,-0.0,0
LCFYW,0.0,0.0,0.0,0
LCID,0.0,0.0,-0.0,0
LCII,0.0,0.0,-0.0,0
LCNB,0.0,0.0,-0.0,0
LCUT,0.0,0.0,-0.0,0
LDEM,0.0,0.0,-0.0,0
LDI,0.0,0.0,-0.0,0
LDOS,0.0,0.0,-0.0,0
LDP,0.0,0.0,-0.0,0
LDRX,0.0,0.0,0.0,0
LDSF,0.0,0.0,-0.0,0
LDWY,0.0,0.0,-0.0,0
LE,0.0,0.0,-0.0,0
LEA,0.0,0.0,-0.0,0
LECO,0.0,0.0,-0.0,0
LEDS,0.0,0.0,-0.0,0
LEE,0.0,0.0,-0.0,0
LEG,0.0,0.0,-0.0,0
LEGH,0.0,0.0,-0.0,0
LEGN,0.0,0.0,-0.0,0
LEGR,0.0,0.0,-0.0,0
LEN,0.0,0.0,-0.0,0
LEN.B,0.0,0.0,0.0,0
LENZ,0.0,0.0,-0.0,0
LEO,0.0,0.0,-0.0,0
LESL,0.0,0.0,-0.0,0
LEVI,0.0,0.0,-0.0,0
LEXI,0.0,0.0,-0.0,0
LEXX,0.0,0.0,-0.0,0
LEXXW,0.0,0.0,0.0,0
LFCR,0.0,0.0,-0.0,0
LFMD,0.0,0.0,-0.0,0
LFMDP,0.0,0.0,-0.0,0
LFSC,0.0,0.0,0.0,0
LFST,0.0,0.0,-0.0,0
LFT,0.0,0.0,-0.0,0
LFT$A,0.0,0.0,0.0,0
LFUS,0.0,0.0,-0.0,0
LFVN,0.0,0.0,-0.0,0
LFWD,0.0,0.0,-0.0,0
LGCB,0.0,0.0,-0.0,0
LGCF,0.0,0.0,-0.0,0
LGCL,0.0,0.0,-0.0,0
LGHL,0.0,0.0,-0.0,0
LGI,0.0,0.0,-0.0,0
LGIH,0.0,0.0,-0.0,0
LGND,0.0,0.0,-0.0,0
LGO,0.0,0.0,-0.0,0
LGRO,0.0,0.0,-0.0,0
LGVN,0.0,0.0,-0.0,0
LH,0.0,0.0,-0.0,0
LHSW,0.0,0.0,0.0,0
LHX,0.0,0.0,-0.0,0
LI,0.0,0.0,-0.0,0
LICN,0.0,0.0,-0.0,0
LIDR,0.0,0.0,-0.0,0
LIDRW,0.0,0.0,-0.0,0
LIEN,0.0,0.0,-0.0,0
LIF,0.0,0.0,0.0,0
LII,0.0,0.0,-0.0,0
LILA,0.0,0.0,-0.0,0
LILAK,0.0,0.0,-0.0,0
LIMN,0.0,0.0,0.0,0
LIMNW,0.0,0.0,0.0,0
LIN,0.0,0.0,-0.0,0
LINC,0.0,0.0,-0.0,0
LIND,0.0,0.0,-0.0,0
LINE,0.0,0.0,0.0,0
LINK,0.0,0.0,-0.0,0
LION,0.0,0.0,-0.0,0
LIQT,0.0,0.0,-0.0,0
LITB,0.0,0.0,-0.0,0
LITE,0.0,0.0,-0.0,0
LITM,0.0,0.0,-0.0,0
LITP,0.0,0.0,-0.0,0
LIVE,0.0,0.0,-0.0,0
LIVN,0.0,0.0,-0.0,0
LIVR,0.0,0.0,0.0,0
LIXT,0.0,0.0,-0.0,0
LIXTW,0.0,0.0,-0.0,0
LKFN,0.0,0.0,-0.0,0
LKQ,0.0,0.0,-0.0,0
LLY,0.0,0.0,-0.0,0
LLYVA,0.0,0.0,-0.0,0
LLYVK,0.0,0.0,-0.0,0
LMAT,0.0,0.0,-0.0,0
LMB,0.0,0.0,-0.0,0
LMBS,0.0,0.0,-0.0,0
LMFA,0.0,0.0,-0.0,0
LMND,0.0,0.0,-0.0,0
LMNR,0.0,0.0,-0.0,0
LMT,0.0,0.0,-0.0,0
LNC,0.0,0.0,-0.0,0
LNC$D,0.0,0.0,0.0,0
LND,0.0,0.0,-0.0,0
LNG,0.0,0.0,-0.0,0
LNKB,0.0,0.0,-0.0,0
LNKS,0.0,0.0,0.0,0
LNN,0.0,0.0,-0.0,0
LNSR,0.0,0.0,-0.0,0
LNT,0.0,0.0,-0.0,0
LNTH,0.0,0.0,-0.0,0
LNW,0.0,0.0,-0.0,0
LNZA,0.0,0.0,-0.0,0
LNZAW,0.0,0.0,0.0,0
LOAN,0.0,0.0,-0.0,0
LOAR,0.0,0.0,-0.0,0
LOB,0.0,0.0,-0.0,0
LOBO,0.0,0.0,-0.0,0
LOCL,0.0,0.0,-0.0,0
LOCO,0.0,0.0,-0.0,0
LOGI,0.0,0.0,-0.0,0
LOGO,0.0,0.0,0.0,0
LOKV,0.0,0.0,0.0,0
LOKVU,0.0,0.0,0.0,0
LOKVW,0.0,0.0,0.0,0
LOMA,0.0,0.0,-0.0,0
LOOP,0.0,0.0,-0.0,0
LOPE,0.0,0.0,-0.0,0
LOT,0.0,0.0,-0.0,0
LOTWW,0.0,0.0,0.0,0
LOVE,0.0,0.0,-0.0,0
LOW,0.0,0.0,-0.0,0
LPAA,0.0,0.0,0.0,0
LPAAU,0.0,0.0,0.0,0
LPAAW,0.0,0.0,0.0,0
LPBB,0.0,0.0,0.0,0
LPBBU,0.0,0.0,0.0,0
LPBBW,0.0,0.0,0.0,0
LPCN,0.0,0.0,-0.0,0
LPG,0.0,0.0,-0.0,0
LPL,0.0,0.0,-0.0,0
LPLA,0.0,0.0,-0.0,0
LPRO,0.0,0.0,-0.0,0
LPSN,0.0,0.0,-0.0,0
LPTH,0.0,0.0,-0.0,0
LPTX,0.0,0.0,-0.0,0
LPX,0.0,0.0,-0.0,0
LQDA,0.0,0.0,-0.0,0
LQDT,0.0,0.0,-0.0,0
LRCX,0.0,0.0,-0.0,0
LRE,0.0,0.0,-0.0,0
LRFC,0.0,0.0,-0.0,0
LRGE,0.0,0.0,-0.0,0
LRHC,0.0,0.0,-0.0,0
LRMR,0.0,0.0,-0.0,0
LRN,0.0,0.0,-0.0,0
LRND,0.0,0.0,-0.0,0
LSAK,0.0,0.0,-0.0,0
LSB,0.0,0.0,-0.0,0
LSBK,0.0,0.0,-0.0,0
LSBPW,0.0,0.0,0.0,0
LSCC,0.0,0.0,-0.0,0
LSE,0.0,0.0,0.0,0
LSH,0.0,0.0,0.0,0
LSPD,0.0,0.0,-0.0,0
LSTA,0.0,0.0,-0.0,0
LSTR,0.0,0.0,-0.0,0
LTBR,0.0,0.0,-0.0,0
LTC,0.0,0.0,-0.0,0
LTH,0.0,0.0,-0.0,0
LTM,0.0,0.0,0.0,0
LTRN,0.0,0.0,-0.0,0
LTRX,0.0,0.0,-0.0,0
LTRYW,0.0,0.0,0.0,0
LU,0.0,0.0,-0.0,0
LUCD,0.0,0.0,-0.0,0
LUCK,0.0,0.0,-0.0,0
LUCY,0.0,0.0,-0.0,0
LUCYW,0.0,0.0,-0.0,0
LULU,0.0,0.0,-0.0,0
LUMN,0.0,0.0,-0.0,0
LUNG,0.0,0.0,-0.0,0
LUNR,0.0,0.0,-0.0,0
LUV,0.0,0.0,-0.0,0
LUXE,0.0,0.0,-0.0,0
LVHD,0.0,0.0,-0.0,0
LVLU,0.0,0.0,-0.0,0
LVO,0.0,0.0,-0.0,0
LVRO,0.0,0.0,-0.0,0
LVROW,0.0,0.0,0.0,0
LVS,0.0,0.0,-0.0,0
LVTX,0.0,0.0,-0.0,0
LVWR,0.0,0.0,-0.0,0
LVWR.W,0.0,0.0,0.0,0
LW,0.0,0.0,-0.0,0
LWACU,0.0,0.0,0.0,0
LWAY,0.0,0.0,-0.0,0
LWLG,0.0,0.0,-0.0,0
LX,0.0,0.0,-0.0,0
LXEH,0.0,0.0,-0.0,0
LXEO,0.0,0.0,-0.0,0
LXFR,0.0,0.0,-0.0,0
LXP,0.0,0.0,-0.0,0
LXP$C,0.0,0.0,0.0,0
LXRX,0.0,0.0,-0.0,0
LXU,0.0,0.0,-0.0,0
LYB,0.0,0.0,-0.0,0
LYEL,0.0,0.0,-0.0,0
LYFT,0.0,0.0,-0.0,0
LYG,0.0,0.0,-0.0,0
